KR_ID,text_title,files,file_size,character_count,person_name,DYNASTY,FUNCTION
KR6a0113,佛說難提釋經,1,6938,1525,,,
KR6a0114,佛說馬有三相經,1,1684,40,,,
KR6a0115,佛說馬有八態譬人經,1,2115,84,,,
KR6a0116,佛說戒德香經,1,3217,392,,,
KR6a0117,佛說戒香經,1,2421,147,,,
KR6a0118,佛說鴦掘摩經,1,10353,2238,,,
KR6a0119,佛說鴦崛髻經,1,10333,2193,,,
KR6a0120,央掘魔羅經,4,154497,35126,,,
KR6a0121,佛說月喻經,1,4109,672,,,
KR6a0122,佛說波斯匿王太后崩塵土坌身經,1,5273,1088,,,
KR6a0123,佛說放牛經,1,7253,1447,,,
KR6a0124,緣起經,1,4124,608,,,
KR6a0125,佛說恒水流樹經,1,3219,346,,,
KR6a0126,增壹阿含經,51,1516741,356113,,,
KR6a0127,佛說阿羅漢具德經,1,15084,3418,,,
KR6a0128,佛說四人出現世間經,1,5877,951,,,
KR6a0129,須摩提女經,1,10682,2449,,,
KR6a0130,須摩提女經,1,28069,6328,,,
KR6a0131,佛說三摩竭經,1,13752,3390,,,
KR6a0132,佛說給孤長者女得度因緣經,3,46124,11462,,,
KR6a0133,佛說婆羅門避死經,1,1743,0,,,
KR6a0134,佛說食施獲五福報經,1,2528,198,,,
KR6a0135,施食獲五福報經,1,2552,348,,,
KR6a0136,頻毘娑羅王詣佛供養經,1,8024,1589,,,
KR6a0137,佛說長者子六過出家經,1,3980,668,,,
KR6a0138,佛說力士移山經,1,9296,2131,,,
KR6a0139,佛說四未曾有法經,1,3566,676,,,
KR6a0140,舍利弗摩訶目連遊四衢經,1,5118,1023,,,
KR6a0141,佛說十一想思念如來經,1,2076,116,,,
KR6a0142,佛說四泥犁經,1,3179,474,,,
KR6a0143,阿那邠邸化七子經,1,6705,1219,,,
KR6a0144,佛說阿遬達經,1,3430,641,,,
KR6a0145,佛說玉耶女經,1,5333,1018,,,
KR6a0146,玉耶女經,1,6076,1142,,,
KR6a0147,玉耶經,1,7523,1702,,,
KR6a0148,佛說大愛道般泥洹經,1,12294,3027,,,
KR6a0149,佛母般泥洹經,1,7693,1604,,,
KR6a0150,舍衛國王夢見十事經,1,7417,1688,,,
KR6a0151,佛說舍衛國王十夢經,1,4681,953,,,
KR6a0152,國王不梨先泥十夢經,1,7224,1406,,,
KR6a0153,佛說阿難同學經,1,5757,958,,,
KR6a0154,七處三觀經,1,41783,10117,,,
KR6a0155,九橫經,1,2409,276,,,
KR6a0156,佛說阿含正行經,1,6333,1413,,,
KR6a0157,四阿鋡暮抄解,2,87517,21034,,,
KR6a0158,三法度論,3,83404,19503,,,
KR6a0159,分別功德論,5,126086,30999,,,
KR6a0160,阿含口解十二因緣經,1,13069,2841,,,
KR6a0161,人本欲生經註,1,38996,10671,,,
KR6a0162,陰持入經註,2,71144,18235,,,
KR6b0001,六度集經,8,273174,64700,,,
KR6b0002,菩薩本緣經,3,95787,23671,,,
KR6b0003,生經,5,203098,47052,,,
KR6b0004,菩薩本行經,3,83988,21059,,,
KR6b0005,大方便佛報恩經,7,231003,56181,,,
KR6b0006,悲華經,10,347415,87123,,,
KR6b0007,大乘悲分陀利經,8,300158,76199,,,
KR6b0008,大乘本生心地觀經,8,208768,50778,,,
KR6b0009,大乘本生心地觀經淺註懸示,1,33711,8381,,,
KR6b0010,大乘本生心地觀經淺註科文,1,45276,9899,,,
KR6b0011,大乘本生心地觀經淺註,8,1170033,301988,,,
KR6b0012,菩薩本生鬘論,16,286442,72209,,,
KR6b0013,長壽王經,1,11897,2439,,,
KR6b0014,金色王經,1,14724,3467,,,
KR6b0015,妙色王因緣經,1,5771,1280,,,
KR6b0016,師子素馱娑王斷肉經,1,5822,1042,,,
KR6b0017,頂生王因緣經,6,72346,16788,,,
KR6b0018,月光菩薩經,1,10118,2308,,,
KR6b0019,太子慕魄經,1,9669,1931,,,
KR6b0020,太子墓魄經,1,5238,879,,,
KR6b0021,月明菩薩經,1,5290,907,,,
KR6b0022,德光太子經,1,35081,8063,,,
KR6b0023,太子須大拏經,1,29313,7263,,,
KR6b0024,菩薩投身飴餓虎起塔因緣經,1,19700,4535,,,
KR6b0025,福力太子因緣經,4,44417,9648,,,
KR6b0026,菩薩睒子經,1,11442,2396,,,
KR6b0027,睒子經,1,10013,2089,,,
KR6b0028,佛說睒子經,1,10203,2257,,,
KR6b0029,佛說睒子經,1,10140,2088,,,
KR6b0030,師子月佛本生經,1,13026,3008,,,
KR6b0031,大意經,1,9016,2139,,,
KR6b0032,前世三轉經,1,11499,2577,,,
KR6b0033,銀色女經,1,11637,2503,,,
KR6b0034,過去世佛分衛經,1,2813,361,,,
KR6b0035,九色鹿經,1,4315,908,,,
KR6b0036,佛說九色鹿經,1,3963,513,,,
KR6b0037,鹿母經,1,5654,842,,,
KR6b0038,佛說鹿母經,1,13545,2829,,,
KR6b0039,一切智光明仙人慈心因緣不食肉經,1,8221,1712,,,
KR6b0040,修行本起經,2,61976,13814,,,
KR6b0041,太子瑞應本起經,2,56724,12847,,,
KR6b0042,普曜經,8,270892,63812,,,
KR6b0043,方廣大莊嚴經,12,386810,91140,,,
KR6b0044,異出菩薩本起經,1,19250,4449,,,
KR6b0045,過去現在因果經,4,176872,42414,,,
KR6b0046,因果本起經,1,11110,2165,,,
KR6b0047,佛本行集經,60,1480668,351114,,,
KR6b0048,眾許摩訶帝經,13,241112,56732,,,
KR6b0049,佛所行讚,5,221875,45709,,,
KR6b0050,佛本行經,7,272281,55030,,,
KR6b0051,僧伽羅剎所集經,3,156353,38579,,,
KR6b0052,佛說十二遊經,1,9509,2023,,,
KR6b0053,中本起經,2,89432,20635,,,
KR6b0054,佛說興起行經,2,58687,13259,,,
KR6b0055,佛說義足經,2,78354,17723,,,
KR6b0056,佛五百弟子自說本起經,1,51661,10460,,,
KR6b0057,撰集百緣經,10,273150,64396,,,
KR6b0058,大莊嚴論經,15,431126,92877,,,
KR6b0059,賢愚經,13,528029,126388,,,
KR6b0060,雜寶藏經,10,276425,64778,,,
KR6b0061,雜譬喻經,1,15898,3630,,,
KR6b0062,雜譬喻經,2,44945,10920,,,
KR6b0063,舊雜譬喻經,2,66299,15852,,,
KR6b0064,雜譬喻經,1,48358,12470,,,
KR6b0065,眾經撰雜譬喻,2,61163,14754,,,
KR6b0066,百喻經,4,73000,17638,,,
KR6b0067,法句經,2,77249,15064,,,
KR6b0068,法句譬喻經,4,174535,42707,,,
KR6b0069,出曜經,30,886313,212243,,,
KR6b0070,法集要頌經,4,98023,19000,,,
KR6b0071,猘狗經,1,3390,428,,,
KR6b0072,群牛譬經,1,2733,209,,,
KR6b0073,大魚事經,1,2978,453,,,
KR6b0074,譬喻經,1,2369,158,,,
KR6b0075,灌頂王喻經,1,2010,187,,,
KR6b0076,醫喻經,1,2438,335,,,
KR6c0001,大般若波羅蜜多經,600,18091590,4509933,,,
KR6c0002,放光般若經,20,816868,205181,,,
KR6c0003,光讚經,10,384988,96913,,,
KR6c0004,摩訶般若波羅蜜經,27,1109226,279721,,,
KR6c0005,大智度論,100,3817679,931700,,,
KR6c0006,大智度論疏,7,600399,158433,,,
KR6c0007,大品經遊意,1,28971,7416,,,
KR6c0008,大慧度經宗要,1,28400,7785,,,
KR6c0009,大品經義疏,9,672169,204613,,,
KR6c0010,道行般若經,10,299079,73939,,,
KR6c0011,大明度經,6,178034,42997,,,
KR6c0012,摩訶般若鈔經,5,161977,40021,,,
KR6c0013,小品般若波羅蜜經,10,286687,69145,,,
KR6c0014,佛說佛母出生三法藏般若波羅蜜多經,25,482117,118410,,,
KR6c0015,佛說佛母寶德藏般若波羅蜜經,3,41248,8671,,,
KR6c0016,聖佛母般若波羅蜜多九頌精義論,2,13461,2601,,,
KR6c0017,佛母般若波羅蜜多圓集要義釋論,4,65901,15022,,,
KR6c0018,佛母般若波羅蜜多圓集要義論,1,6029,1003,,,
KR6c0019,勝天王般若波羅蜜經,7,220446,54115,,,
KR6c0020,文殊師利所說摩訶般若波羅蜜經,2,37378,9081,,,
KR6c0021,文殊師利所說般若波羅蜜經,1,41290,10146,,,
KR6c0022,佛說濡首菩薩無上清淨分衛經,2,50037,11786,,,
KR6c0023,金剛般若波羅蜜經,1,21698,5010,,,
KR6c0024,金剛般若波羅蜜經,1,25617,5916,,,
KR6c0025,金剛般若波羅蜜經,1,26027,6378,,,
KR6c0026,金剛般若波羅蜜經,1,27050,6277,,,
KR6c0027,金剛能斷般若波羅蜜經,1,30464,6918,,,
KR6c0028,佛說能斷金剛般若波羅蜜多經,1,21608,5029,,,
KR6c0029,能斷金剛般若波羅蜜多經,1,27994,7941,,,
KR6c0030,金剛般若論,2,53058,12697,,,
KR6c0031,金剛般若波羅蜜經論,3,80252,19421,,,
KR6c0032,金剛般若波羅蜜經論,3,85662,20134,,,
KR6c0033,金剛仙論,10,416137,107539,,,
KR6c0034,能斷金剛般若波羅蜜多經論釋,3,53257,12003,,,
KR6c0035,能斷金剛般若波羅蜜多經論頌,1,7815,1406,,,
KR6c0036,金剛般若波羅蜜經破取著不壞假名論,2,56905,14307,,,
KR6c0037,金剛般若經疏,1,43509,11749,,,
KR6c0038,金剛般若疏,4,213451,57463,,,
KR6c0039,金剛般若經贊述,2,155001,42728,,,
KR6c0040,金剛經疏論纂要（選錄「釋金剛經纂要疏科」）,1,20703,4226,,,
KR6c0041,金剛般若經疏論纂要,2,78608,20097,,,
KR6c0042,金剛經纂要刊定記,7,332698,83802,,,
KR6c0043,金剛般若波羅蜜經註解,1,54825,14477,,,
KR6c0044,金剛般若波羅蜜經略疏,2,65375,17383,,,
KR6c0045,金剛經註,1,46595,10759,,,
KR6c0046,金剛經註疏,3,86465,21058,,,
KR6c0047,金剛經解義,2,80724,20221,,,
KR6c0048,金剛經口訣,1,5343,1219,,,
KR6c0049,金剛經註,3,121593,32820,,,
KR6c0050,金剛經會解,2,157701,41246,,,
KR6c0051,金剛經采微科,1,7362,1267,,,
KR6c0052,金剛經采微,2,136318,33728,,,
KR6c0053,金剛經采微餘釋,1,14579,3281,,,
KR6c0054,金剛疏科釋,1,54208,15399,,,
KR6c0055,銷釋金剛經科儀會要註解,9,524566,131661,,,
KR6c0056,金剛經註解,4,298784,76566,,,
KR6c0057,金剛經補註,2,131129,33166,,,
KR6c0058,金剛經註解鐵鋑錎,2,144203,36525,,,
KR6c0059,金剛經宗通,7,211269,53345,,,
KR6c0060,金剛經偈釋,2,58121,14436,,,
KR6c0061,金剛經釋,1,8951,1930,,,
KR6c0062,金剛經決疑,1,66781,17088,,,
KR6c0063,金剛經鎞,2,141478,36255,,,
KR6c0064,金剛經統論,1,62643,18738,,,
KR6c0065,金剛經正眼,1,9186,2044,,,
KR6c0066,金剛經筆記,1,80065,20307,,,
KR6c0067,金剛經破空論,1,77106,19353,,,
KR6c0068,金剛經觀心釋,1,6466,1247,,,
KR6c0069,金剛經略談,1,15928,3884,,,
KR6c0070,金剛經略疏,1,59738,15134,,,
KR6c0071,金剛經音釋直解,1,65200,16354,,,
KR6c0072,金剛經大意,1,18035,4474,,,
KR6c0073,金剛經如是解,1,105642,27010,,,
KR6c0079,金剛經疏記科會,10,496697,118515,,,
KR6c0080,金剛經疏記會編,1,30209,6542,,,
KR6c0081,金剛經部旨,2,85911,21845,,,
KR6c0082,金剛經註釋,1,122850,32554,,,
KR6c0083,金剛經演古,1,94133,24066,,,
KR6c0084,金剛經直說,1,71982,18286,,,
KR6c0085,金剛經石注,1,124203,31485,,,
KR6c0086,金剛經正解,2,100239,25633,,,
KR6c0087,金剛經法眼懸判疏鈔,8,148219,34748,,,
KR6c0088,金剛經法眼註疏,2,112977,29323,,,
KR6c0089,金剛經如是經義,2,105856,26849,,,
KR6c0090,金剛經註講,2,136503,31878,,,
KR6c0091,金剛經注解,1,82715,21091,,,
KR6c0092,金剛經彙纂,2,273072,70730,,,
KR6c0093,金剛經心印疏,2,214941,55717,,,
KR6c0094,金剛經注,2,41817,10748,,,
KR6c0095,金剛經訂義,1,11971,2763,,,
KR6c0096,金剛經闡說,2,42773,10505,,,
KR6c0097,金剛經解義,2,130581,34320,,,
KR6c0098,金剛經易解,2,112343,27960,,,
KR6c0099,金剛般若經疏論纂要刊定記會編,10,389477,109987,,,
KR6c0100,金剛般若波羅蜜經（御注並序）,1,33500,8585,,,
KR6c0102,金剛般若論會釋,3,322267,85021,,,
KR6c0103,略明般若末後一頌讚述,1,5875,935,,,
KR6c0104,梁朝傳大士頌金剛經,1,34867,8095,,,
KR6c0105,御注金剛般若波羅蜜經宣演,2,228867,61210,,,
KR6c0106,金剛暎卷上,1,75759,20340,,,
KR6c0107,金剛般若經旨贊,2,220237,56760,,,
KR6c0108,金剛般若經依天親菩薩論贊略釋秦本義記卷上,1,52261,13913,,,
KR6c0109,金剛經疏,1,51975,12959,,,
KR6c0110,金剛經疏,1,18337,4219,,,
KR6c0111,金剛般若經挾註,1,35465,9152,,,
KR6c0112,金剛般若義記,1,18163,4168,,,
KR6c0113,金剛般若經疏,1,70106,18818,,,
KR6c0114,金剛般若波羅蜜經傳外傳卷下,1,13130,3188,,,
KR6c0115,持誦金剛經靈驗功德記,1,16553,4350,,,
KR6c0116,金剛經科儀,1,71187,17238,,,
KR6c0117,實相般若波羅蜜經,1,12245,2768,,,
KR6c0118,金剛頂瑜伽理趣般若經,1,15836,3934,,,
KR6c0119,佛說遍照般若波羅蜜經,1,11825,2740,,,
KR6c0120,大樂金剛不空真實三麼耶經,1,11896,2661,,,
KR6c0125,佛說最上根本大樂金剛不空三昧大教王經,7,182053,41230,,,
KR6c0126,大般若波羅蜜多經般若理趣分述讚,3,197094,54029,,,
KR6c0127,摩訶般若波羅蜜大明呪經,1,1769,0,,,
KR6c0128,般若波羅蜜多心經,1,4557,680,,,
KR6c0129,普遍智藏般若波羅蜜多心經,1,3040,283,,,
KR6c0130,般若波羅蜜多心經,1,2778,487,,,
KR6c0131,般若波羅蜜多心經,1,2831,248,,,
KR6c0132,般若波羅蜜多心經,1,2860,468,,,
KR6c0133,唐梵翻對字音般若波羅蜜多心經,1,8380,1565,,,
KR6c0134,梵本般若波羅蜜多心經,1,4661,479,,,
KR6c0135,梵本般若波羅蜜多心經,1,4716,510,,,
KR6c0136,佛說聖佛母般若波羅蜜多經,1,3151,333,,,
KR6c0137,般若波羅蜜多心經幽贊,2,102254,26869,,,
KR6c0138,般若波羅蜜多心經贊,1,47459,13346,,,
KR6c0139,般若波羅蜜多心經略疏,1,16930,4133,,,
KR6c0140,般若心經略疏連珠記,2,73167,19359,,,
KR6c0141,般若波羅蜜多心經註解,1,11391,2540,,,
KR6c0142,般若心經疏,1,35029,8547,,,
KR6c0143,般若心經疏,1,27120,6717,,,
KR6c0144,般若心經幽贊添改科,1,86298,17321,,,
KR6c0145,般若心經幽贊崆峒記,3,249420,59965,,,
KR6c0146,般若心經註,1,13850,3014,,,
KR6c0147,般若心經略疏,1,7941,1823,,,
KR6c0148,般若心經疏,1,14975,4146,,,
KR6c0149,般若心經疏詒謀鈔,1,25631,7574,,,
KR6c0150,般若心經略疏顯正記,3,68623,19055,,,
KR6c0151,般若心經略疏小鈔,2,174461,43302,,,
KR6c0152,般若心經三注,1,20067,5526,,,
KR6c0153,般若心經注,1,8764,2042,,,
KR6c0154,般若心經解義節要,1,24711,7085,,,
KR6c0155,般若心經注解,1,6846,1696,,,
KR6c0156,般若心經直談,1,3296,563,,,
KR6c0157,般若心經要論,1,8443,2117,,,
KR6c0158,般若心經說,1,3232,503,,,
KR6c0159,般若心經釋義,1,15550,3737,,,
KR6c0160,般若心經釋疑,1,44745,11419,,,
KR6c0161,般若心經直說,1,13584,3157,,,
KR6c0162,般若心經提綱,1,3100,605,,,
KR6c0163,般若心經釋略,1,20934,5023,,,
KR6c0164,般若心經概論,1,27023,6714,,,
KR6c0165,般若心經說,1,2249,121,,,
KR6c0166,般若心經註解,1,15127,3656,,,
KR6c0167,般若心經斲輪解,1,28280,8208,,,
KR6c0168,般若心經正眼,1,7593,1801,,,
KR6c0169,般若心經開度,1,25869,6229,,,
KR6c0170,般若心經發隱,1,18700,5072,,,
KR6c0171,般若心經際決,1,14468,3844,,,
KR6c0172,般若心經添足,1,40853,10532,,,
KR6c0173,般若心經貫義,1,13149,3029,,,
KR6c0174,般若心經釋要,1,7625,1575,,,
KR6c0175,般若心經小談,1,4476,730,,,
KR6c0176,般若心經一貫疏,1,27372,7788,,,
KR6c0177,般若心經指掌,1,9382,2368,,,
KR6c0178,般若心經事觀解,1,40868,10113,,,
KR6c0179,般若心經理性解,1,14805,3355,,,
KR6c0180,般若心經大意,1,14674,3527,,,
KR6c0181,般若心經解,1,17262,4046,,,
KR6c0182,般若心經請益說,1,13422,3600,,,
KR6c0183,般若心經註疏,1,12801,2955,,,
KR6c0184,般若心經論,1,2293,126,,,
KR6c0185,般若心經彙纂,1,56305,14588,,,
KR6c0186,般若心經如是經義,1,13996,3247,,,
KR6c0187,般若心經註講,1,13146,2884,,,
KR6c0188,般若心經句解易知,1,22713,5270,,,
KR6c0189,般若心經解義,1,19842,4734,,,
KR6c0190,般若心經註解,1,8579,1752,,,
KR6c0191,般若心經易解,1,9413,2035,,,
KR6c0192,般若心經註解,1,8263,1653,,,
KR6c0193,般若心經註解,1,63606,17224,,,
KR6c0194,般若心經註解,2,105338,25438,,,
KR6c0195,般若心經註解,1,17521,3852,,,
KR6c0197,般若波羅蜜多心經還源述,1,9459,2214,,,
KR6c0198,挾註波羅蜜多心經,1,3662,310,,,
KR6c0202,佛說仁王般若波羅蜜經,2,47912,11691,,,
KR6c0203,仁王護國般若波羅蜜多經,2,57657,13787,,,
KR6c0204,仁王護國般若經疏,5,168745,43062,,,
KR6c0205,仁王護國般若波羅蜜經疏神寶記,4,151867,39454,,,
KR6c0206,仁王般若經疏,3,224342,63697,,,
KR6c0207,仁王經疏,3,367996,93434,,,
KR6c0208,仁王護國般若波羅蜜多經疏,3,479486,130871,,,
KR6c0209,仁王經合疏,3,205234,58797,,,
KR6c0210,仁王經疏會本,1,2680,208,,,
KR6c0211,仁王經科疏科文,1,28605,6044,,,
KR6c0212,仁王經科疏懸談,1,67688,17279,,,
KR6c0213,仁王經科疏,5,444048,112970,,,
KR6c0214,仁王經疏法衡鈔,6,436776,129992,,,
KR6c0215,仁王經疏,4,254162,58542,,,
KR6c0216,仁王般若實相論卷第二,1,31888,8412,,,
KR6c0217,仁王經疏,1,7872,1751,,,
KR6c0219,聖八千頌般若波羅蜜多一百八名真實圓義陀羅尼經,1,5175,756,,,
KR6c0220,佛說了義般若波羅蜜多經,1,4584,703,,,
KR6c0221,佛說五十頌聖般若波羅蜜經,1,3636,661,,,
KR6c0222,佛說帝釋般若波羅蜜多心經,1,7111,1500,,,
KR6c0223,佛說聖佛母小字般若波羅蜜多經,1,6205,1399,,,
KR6c0224,佛說觀想佛母般若波羅蜜多菩薩經,1,3503,451,,,
KR6c0225,佛說開覺自性般若波羅蜜多經,4,52949,12463,,,
KR6c0226,大乘理趣六波羅蜜多經,10,277792,69350,,,
KR6c0227,大般若經關法,6,198843,47162,,,
KR6c0228,大般若經綱要,10,717420,189983,,,
KR6c0229,大般若關,1,5816,584,,,
KR6d0001,妙法蓮華經,7,308729,70523,,,
KR6d0002,正法華經,10,371376,83495,,,
KR6d0003,添品妙法蓮華經,7,314708,71822,,,
KR6d0004,薩曇分陀利經,1,6371,1118,,,
KR6d0005,法華經義記,8,589813,154583,,,
KR6d0006,妙法蓮華經玄義,10,738882,182518,,,
KR6d0007,法華玄義釋籤,20,816743,202188,,,
KR6d0008,妙法蓮華經玄義釋籤,40,1459485,393445,,,
KR6d0009,法華經玄籤備撿,4,200428,58097,,,
KR6d0010,法華經玄義節要,2,155934,47827,,,
KR6d0011,法華經玄義輯略,1,44777,13405,,,
KR6d0012,法華經釋籤緣起序指明,1,17316,4223,,,
KR6d0013,法華經玄籤證釋,10,399968,101226,,,
KR6d0014,妙法蓮華經文句,10,814737,202899,,,
KR6d0015,法華文句記,10,1131481,287825,,,
KR6d0016,法華經文句輔正記,10,715377,209664,,,
KR6d0017,法華經疏義纘,6,520422,155323,,,
KR6d0018,妙經文句私志諸品要義,2,120106,36481,,,
KR6d0019,妙經文句私志記,14,1553746,478255,,,
KR6d0020,法華經文句記箋難,4,360638,105137,,,
KR6d0021,法華經文句格言,3,181350,54865,,,
KR6d0022,法華經文句纂要,7,833345,208270,,,
KR6d0023,法華玄論,10,472177,126332,,,
KR6d0024,法華義疏,12,1046154,264632,,,
KR6d0025,法華遊意,1,93636,23849,,,
KR6d0026,妙法蓮華經玄贊,10,1076444,271028,,,
KR6d0027,法華玄贊義決,1,85355,22026,,,
KR6d0028,法華經玄贊攝釋,4,550863,141754,,,
KR6d0029,法華經玄贊決擇記,2,229440,58795,,,
KR6d0030,法華經玄贊要集,31,3787207,993504,,,
KR6d0031,法華經玄贊釋,1,147651,38396,,,
KR6d0032,法華宗要,1,27756,7130,,,
KR6d0046,觀音玄義,2,80706,21568,,,
KR6d0047,觀音玄義記,4,157016,41705,,,
KR6d0048,觀音義疏,2,78626,21075,,,
KR6d0049,觀音義疏記,4,133074,34944,,,
KR6d0050,觀音經玄義記會本科,1,33477,7095,,,
KR6d0051,觀音經玄義記條箇,1,17311,4138,,,
KR6d0052,觀音經玄義記會本,4,227856,64012,,,
KR6d0053,觀音經義疏記會本科,1,32205,6729,,,
KR6d0054,觀音經義疏記條箇,1,12421,2905,,,
KR6d0055,觀音經義疏記會本,4,199953,55977,,,
KR6d0056,觀音經普門品重頌,1,11940,3061,,,
KR6d0057,觀音經普門品膚說,1,35650,9276,,,
KR6d0058,法華經疏,2,84749,21689,,,
KR6d0059,法華統略,3,485298,127652,,,
KR6d0060,法華經大意,1,91924,24165,,,
KR6d0061,法華三大部科文,16,684196,146631,,,
KR6d0062,法華經三大部讀教記,20,495104,141477,,,
KR6d0063,法華經三大部補注,14,1182759,352017,,,
KR6d0064,大部妙玄格言,2,69880,20472,,,
KR6d0065,法華經入疏,12,1216703,307120,,,
KR6d0066,法華經要解科,1,37108,7461,,,
KR6d0067,法華經要解,7,361326,89510,,,
KR6d0068,妙法蓮華經要解（選錄「要解」本文）,19,521312,132436,,,
KR6d0069,法華經合論,7,288660,85587,,,
KR6d0070,法華經句解,8,833315,193115,,,
KR6d0071,法華經科註,10,923760,266872,,,
KR6d0072,法華經科註,8,679687,190613,,,
KR6d0073,法華經科註,7,697658,195434,,,
KR6d0074,法華經知音,7,730035,193621,,,
KR6d0075,法華經大意,3,190568,49459,,,
KR6d0076,法華經擊節,1,41113,10832,,,
KR6d0077,法華經通義,7,386035,101658,,,
KR6d0078,法華經精解評林,2,250397,62810,,,
KR6d0079,法華經意語,1,100187,26419,,,
KR6d0080,法華經大窾,7,774593,200918,,,
KR6d0081,法華經綸貫,1,30185,8851,,,
KR6d0082,法華經會義,7,933023,275803,,,
KR6d0083,法華經卓解,7,380983,90969,,,
KR6d0084,法華經大成科,1,72807,16334,,,
KR6d0085,法華經大成,9,998876,255997,,,
KR6d0086,法華經大成音義,1,110171,27959,,,
KR6d0087,法華經授手〔卷首〕,1,61631,16313,,,
KR6d0088,法華經授手科,1,45551,9243,,,
KR6d0089,法華經授手,10,1064663,273122,,,
KR6d0090,法華經演義科,1,69764,14041,,,
KR6d0091,法華經演義,7,1238444,316841,,,
KR6d0092,法華經科拾懸談卷首,1,53190,13539,,,
KR6d0093,法華經科拾科,1,38514,8065,,,
KR6d0094,法華經科拾,7,462830,116894,,,
KR6d0095,法華經指掌疏科文,1,75592,16705,,,
KR6d0096,法華經指掌疏懸示,1,82167,21030,,,
KR6d0097,法華經指掌疏,7,1073199,275529,,,
KR6d0098,法華經指掌疏事義,1,102668,26143,,,
KR6d0099,法華經為為章,1,13282,3239,,,
KR6d0100,法華義記卷第三,1,53838,13532,,,
KR6d0101,法華經疏,1,48124,12436,,,
KR6d0102,法華經疏,1,27716,7114,,,
KR6d0103,法華經疏,1,22795,5913,,,
KR6d0104,法華問答,1,32934,8678,,,
KR6d0105,佛說阿惟越致遮經,3,136834,30855,,,
KR6d0106,不退轉法輪經,4,144365,33302,,,
KR6d0107,佛說廣博嚴淨不退轉輪經,6,154460,35473,,,
KR6d0108,佛說法華三昧經,1,22611,4993,,,
KR6d0109,大法鼓經,2,56274,13127,,,
KR6d0110,佛說菩薩行方便境界神通變化經,3,86364,19976,,,
KR6d0111,大薩遮尼乾子所說經,10,259457,62145,,,
KR6d0112,金剛三昧經,1,48722,11421,,,
KR6d0113,金剛三昧經論,3,245179,66759,,,
KR6d0114,金剛三昧經注解,4,152327,43637,,,
KR6d0116,佛說濟諸方等學經,1,25267,6013,,,
KR6d0117,大乘方廣總持經,1,24049,5962,,,
KR6d0118,無量義經,1,33611,8332,,,
KR6d0120,佛說觀普賢菩薩行法經,1,26687,6741,,,
KR6d0122,普賢觀經義疏科,1,18610,3337,,,
KR6d0123,普賢觀經義疏,2,98675,28798,,,
KR6d0124,大王觀世音經,1,1156,0,,,
KR6d0125,高王觀音經註釋,1,17763,3891,,,
KR6d0126,妙法蓮華經憂波提舍,2,48577,12253,,,
KR6d0127,妙法蓮華經論優波提舍,1,43552,11199,,,
KR6d0128,法華論疏,3,202612,54804,,,
KR6d0129,法華經論述記,1,72078,18520,,,
KR6d0130,摩訶止觀,10,710693,191184,,,
KR6d0131,止觀輔行傳弘決,10,1545449,418371,,,
KR6d0132,止觀義例,2,64088,16779,,,
KR6d0133,止觀大意,1,15952,3917,,,
KR6d0134,刪定止觀,3,235183,62226,,,
KR6d0135,止觀科節,1,22789,5601,,,
KR6d0136,止觀記中異義,1,7109,1530,,,
KR6d0137,止觀輔行搜要記,10,606658,155245,,,
KR6d0138,止觀輔行助覽,4,224371,57584,,,
KR6d0139,摩訶止觀義例纂要,6,563265,153876,,,
