source_file,title,KR_ID,EXTENT,SOURCE,author_index,person_name,DATES,DYNASTY,FUNCTION
skqs2.org,欽定天祿琳琅書目,KR2n0009,10 卷,"四庫全書 文淵閣版, V675.4, p335",2,王際華,,清,奉敕編
skqs2.org,欽定天祿琳琅書目,KR2n0009,10 卷,"四庫全書 文淵閣版, V675.4, p335",3,梁國治,,清,奉敕編
skqs2.org,千頃堂書目,KR2n0010,32 卷,"四庫全書 文淵閣版, V676.1, p1",1,黃虞稷,1629 - 1691,清,撰
skqs2.org,經義考,KR2n0011,存297 卷,"四庫全書 文淵閣版, V677.1, p1 - V680.1",1,朱彝尊,1629 - 1709,清,撰
skqs2.org,集古錄,KR2n0012,10 卷,"四庫全書 文淵閣版, V681.1, p1",1,歐陽修,1007 - 1072,宋,撰
skqs2.org,金石錄,KR2n0013,30 卷,"四庫全書 文淵閣版, V681.2, p147",1,趙明誠,1081 - 1129,宋,撰
skqs2.org,法帖刊誤,KR2n0014,2 卷,"四庫全書 文淵閣版, V681.3, p377",1,黃伯思,1079 - 1118,宋,撰
skqs2.org,法帖釋文,KR2n0015,10 卷,"四庫全書 文淵閣版, V681.4, p395",1,劉次莊,fl. 1092 - 1102,宋,撰
skqs2.org,籀史,KR2n0016,1 卷,"四庫全書 文淵閣版, V681.5, p427",1,翟耆年,fl. 1142,宋,撰
skqs2.org,隸釋,KR2n0017,27 卷,"四庫全書 文淵閣版, V681.6, p443",1,洪适,1117 - 1184,宋,撰
skqs2.org,隸續,KR2n0018,21 卷,"四庫全書 文淵閣版, V681.7, p759",1,洪适,1117 - 1184,宋,撰
skqs2.org,絳帖平,KR2n0019,6 卷,"四庫全書 文淵閣版, V682.1, p1",1,姜夔,ca. 1155 - ca. 1235,宋,撰
skqs2.org,石刻鋪敍,KR2n0020,2 卷,"四庫全書 文淵閣版, V682.2, p37",1,曾宏父,13th cent,宋,撰
skqs2.org,法帖譜系,KR2n0021,2 卷,"四庫全書 文淵閣版, V682.3, p61",1,曹士冕,fl. 1240 - 1245,宋,撰
skqs2.org,蘭亭考,KR2n0022,12 卷,"四庫全書 文淵閣版, V682.4, p73",1,桑世昌,fl. 1208,宋,撰
skqs2.org,蘭亭考,KR2n0022,12 卷,"四庫全書 文淵閣版, V682.4, p73",2,高似孫,,宋,刪定
skqs2.org,蘭亭續考,KR2n0023,2 卷,"四庫全書 文淵閣版, V682.5, p155",1,俞松,fl. 1065,宋,撰
skqs2.org,寶刻叢編,KR2n0024,20 卷,"四庫全書 文淵閣版, V682.6, p181",1,陳思,fl. 1259,宋,撰
skqs2.org,輿地碑記目,KR2n0025,4 卷,"四庫全書 文淵閣版, V682.7, p517",1,王象之,fl. 1221,宋,撰
skqs2.org,寶刻類編,KR2n0026,8 卷,"四庫全書 文淵閣版, V682.8, p583",1,闕名,,宋,撰
skqs2.org,古刻叢鈔,KR2n0027,1 卷,"四庫全書 文淵閣版, V683.1, p1",1,陶宗儀,fl. 1360 - 1368,明,編
skqs2.org,名蹟錄,KR2n0028,5 卷,"四庫全書 文淵閣版, V683.2, p25",1,朱珪,1731 - 1806,明,編
skqs2.org,吳中金石新編,KR2n0029,8 卷,"四庫全書 文淵閣版, V683.3, p93",1,陳暐,,明,撰
skqs2.org,金薤琳琅,KR2n0030,20 卷,"四庫全書 文淵閣版, V683.4, p223",1,都穆,1458 - 1525,明,撰
skqs2.org,法帖釋文考異,KR2n0031,10 卷,"四庫全書 文淵閣版, V683.5, p357",1,顧從義,1523 - 1588,明,撰
skqs2.org,金石林時地考,KR2n0032,2 卷,"四庫全書 文淵閣版, V683.6, p417",1,趙均,1591 - 1640,明,撰
skqs2.org,石墨鐫華,KR2n0033,6 卷,"四庫全書 文淵閣版, V683.7, p445",1,趙崡,,明,撰
skqs2.org,金石史,KR2n0034,2 卷,"四庫全書 文淵閣版, V683.8, p533",1,郭宗昌,d. 1652,明,撰
skqs2.org,欽定重刻淳化閣帖釋文,KR2n0035,10 卷,"四庫全書 文淵閣版, V683.9, p559",1,于敏中,1714 - 1779,清,奉敕校正
skqs2.org,欽定重刻淳化閣帖釋文,KR2n0035,10 卷,"四庫全書 文淵閣版, V683.9, p559",2,王際華,,清,奉敕校正
skqs2.org,欽定重刻淳化閣帖釋文,KR2n0035,10 卷,"四庫全書 文淵閣版, V683.9, p559",3,裘日修,,清,奉敕校正
skqs2.org,求古錄,KR2n0036,1 卷,"四庫全書 文淵閣版, V683.10, p659",1,顧炎武,1613 - 1682,清,撰
skqs2.org,金石文字記,KR2n0037,6 卷,"四庫全書 文淵閣版, V683.11, p701",1,顧炎武,1613 - 1682,清,撰
skqs2.org,石經考,KR2n0038,1 卷,"四庫全書 文淵閣版, V683.12, p833",1,顧炎武,1613 - 1682,清,撰
skqs2.org,萬氏石經考,KR2n0039,2 卷,"四庫全書 文淵閣版, V683.13, p853",1,萬斯同,1638 - 1702,清,撰
skqs2.org,來齋金石刻考略,KR2n0040,3 卷,"四庫全書 文淵閣版, V684.1, p1",1,林侗,1627 - 1714,清,撰
skqs2.org,崇陽石刻集記,KR2n0041,2 卷,"四庫全書 文淵閣版, V684.2, p97",1,葉封,1623 - 1687,清,撰
skqs2.org,金石文考略,KR2n0042,16 卷,"四庫全書 文淵閣版, V684.3, p169",1,李光暎,fl. 1729,清,撰
skqs2.org,分隸偶存,KR2n0043,2 卷,"四庫全書 文淵閣版, V684.4, p447",1,萬經,1659 - 1741,清,撰
skqs2.org,淳化祕閣法帖考正,KR2n0044,12 卷,"四庫全書 文淵閣版, V684.5, p503",1,王澍,1668 - 1743,清,撰
skqs2.org,竹雲題跋,KR2n0045,4 卷,"四庫全書 文淵閣版, V684.6, p643",1,王澍,1668 - 1743,清,撰
skqs2.org,金石經眼錄,KR2n0046,1 卷,"四庫全書 文淵閣版, V684.7, p711",1,褚峻,fl. 1694 - 1745,清,摹圖
skqs2.org,金石經眼錄,KR2n0046,1 卷,"四庫全書 文淵閣版, V684.7, p711",2,牛運震,,清,補說
skqs2.org,石經考異,KR2n0047,2 卷,"四庫全書 文淵閣版, V684.8, p765",1,杭世駿,1696 - 1773,清,撰
skqs2.org,史通,KR2o0001,20 卷,"四庫全書 文淵閣版, V685.1, p1",1,劉知幾,661 - 721,唐,撰
skqs2.org,史通通釋,KR2o0002,20 卷,"四庫全書 文淵閣版, V685.2, p157",1,浦起龍,1679 - 1762,清,撰
skqs2.org,唐鑑,KR2o0003,24 卷,"四庫全書 文淵閣版, V685.3, p469",1,范祖禹,1041 - 1098,宋,撰
skqs2.org,唐鑑,KR2o0003,24 卷,"四庫全書 文淵閣版, V685.3, p469",2,呂祖謙,,宋,注
skqs2.org,唐史論斷,KR2o0004,3 卷,"四庫全書 文淵閣版, V685.4, p639",1,孫甫,998 - 1057,宋,撰
skqs2.org,唐書直筆,KR2o0005,4 卷,"四庫全書 文淵閣版, V685.5, p703",1,呂夏卿,998 - 1057,宋,撰
skqs2.org,通鑑問疑,KR2o0006,1 卷,"四庫全書 文淵閣版, V686.1, p1",1,劉羲仲,,宋,撰
skqs2.org,三國雜事,KR2o0007,2 卷,"四庫全書 文淵閣版, V686.2, p13",1,唐庚,1071 - 1121,宋,撰
skqs2.org,經幄管見,KR2o0008,4 卷,"四庫全書 文淵閣版, V686.3, p29",1,曹彥約,1157 - 1208,宋,撰
skqs2.org,涉史隨筆,KR2o0009,1 卷,"四庫全書 文淵閣版, V686.4, p75",1,葛洪,,宋,撰
skqs2.org,六朝通鑑博議,KR2o0010,10 卷,"四庫全書 文淵閣版, V686.5, p95",1,李燾,1114 - 1183,宋,撰
skqs2.org,宋大事記講義,KR2o0011,23 卷,"四庫全書 文淵閣版, V686.6, p185",1,呂中,,宋,撰
skqs2.org,兩漢筆記,KR2o0012,12 卷,"四庫全書 文淵閣版, V686.7, p413",1,錢時,,宋,撰
skqs2.org,舊聞證誤,KR2o0013,4 卷,"四庫全書 文淵閣版, V686.8, p571",1,李心傳,1166 - 1243,宋,撰
skqs2.org,通鑑答問,KR2o0014,5 卷,"四庫全書 文淵閣版, V686.9, p617",1,王應麟,1223 - 1296,宋,撰
skqs2.org,歷代名賢確論,KR2o0015,100 卷,"四庫全書 文淵閣版, V687.1, p1",1,闕名,,宋,撰
skqs2.org,歷代通略,KR2o0016,4 卷,"四庫全書 文淵閣版, V688.1, p1",1,陳櫟,1252 - 1334,元,撰
skqs2.org,十七史纂古今通要,KR2o0017,17 卷,"四庫全書 文淵閣版, V688.2, p111",1,胡一桂,,元,撰
skqs2.org,學史,KR2o0018,13 卷,"四庫全書 文淵閣版, V688.3, p337",1,邵寶,1460 - 1527,明,撰
skqs2.org,史糾,KR2o0019,6 卷,"四庫全書 文淵閣版, V688.4, p451",1,朱明鎬,1607 - 1652,明,撰
skqs2.org,御批資治通鑑綱目,KR2o0020,59 卷,"四庫全書 文淵閣版, V689.1, p1 - V691.1",1,朱熹,1130 - 1200,宋,撰
skqs2.org,御批資治通鑑綱目,KR2o0020,59 卷,"四庫全書 文淵閣版, V689.1, p1 - V691.1",2,聖祖,,清,批
skqs2.org,御批資治通鑑綱目前編,KR2o0021,18 卷,"四庫全書 文淵閣版, V692.1, p1",1,金履祥,1232 - 1303,元,撰
skqs2.org,御批資治通鑑綱目前編,KR2o0021,18 卷,"四庫全書 文淵閣版, V692.1, p1",2,聖祖,,清,批
skqs2.org,御批續資治通鑑綱目,KR2o0022,27 卷,"四庫全書 文淵閣版, V693.1, p1 - V694.1",1,商輅,1414 - 1486,明,撰
skqs2.org,御批續資治通鑑綱目,KR2o0022,27 卷,"四庫全書 文淵閣版, V693.1, p1 - V694.1",2,周禮,,明,發明
skqs2.org,御批續資治通鑑綱目,KR2o0022,27 卷,"四庫全書 文淵閣版, V693.1, p1 - V694.1",3,張時泰,,明,廣義
skqs2.org,御批續資治通鑑綱目,KR2o0022,27 卷,"四庫全書 文淵閣版, V693.1, p1 - V694.1",4,聖祖,,清,批
skqs2.org,評鑑闡要,KR2o0023,12 卷,"四庫全書 文淵閣版, V694.2, p417",1,高宗弘曆,1711 - 1799,清,撰
skqs2.org,評鑑闡要,KR2o0023,12 卷,"四庫全書 文淵閣版, V694.2, p417",2,劉統勳,,清,編
skqs2.org,欽定古今儲貳金鑑,KR2o0024,6 卷,"四庫全書 文淵閣版, V694.3, p583",1,高宗弘曆,1711 - 1799,清,撰
skqs2.org,文史通義,KR2o0024,,,,,,,
skqs3.org,孔子家語,KR3a0001,10 卷,"四庫全書 文淵閣版, V695.1, p1",1,王肅,195 - 256,魏,註
skqs3.org,荀子,KR3a0002,20 卷,"四庫全書 文淵閣版, V695.2, p115",1,荀況,-313 - -238,周,撰
skqs3.org,荀子,KR3a0002,20 卷,"四庫全書 文淵閣版, V695.2, p115",2,楊倞,,唐,注
skqs3.org,孔叢子,KR3a0003,3 卷,"四庫全書 文淵閣版, V695.3, p307",1,孔鮒,fl. -221 - -207,漢,撰
skqs3.org,孔叢子,KR3a0003,3 卷,"四庫全書 文淵閣版, V695.3, p307",2,孔藏,,漢,撰
skqs3.org,新語,KR3a0004,2 卷,"四庫全書 文淵閣版, V695.4, p369",1,陸賈,-228 - -141,漢,撰
skqs3.org,新書,KR3a0005,10 卷,"四庫全書 文淵閣版, V695.5, p387",1,賈誼,-200 - -168,漢,撰
skqs3.org,鹽鐵論,KR3a0006,12 卷,"四庫全書 文淵閣版, V695.6, p475",1,桓寬,fl. -73,漢,撰
skqs3.org,鹽鐵論,KR3a0006,12 卷,"四庫全書 文淵閣版, V695.6, p475",2,張之象,,明,注
skqs3.org,說苑,KR3a0007,20 卷,"四庫全書 文淵閣版, V696.1, p1",1,劉向,-77 - -6,漢,撰
skqs3.org,新序,KR3a0008,10 卷,"四庫全書 文淵閣版, V696.2, p187",1,劉向,-77 - -6,漢,撰
skqs3.org,揚子法言,KR3a0009,10 卷,"四庫全書 文淵閣版, V696.3, p269",1,揚雄,-53 - 18,漢,撰
skqs3.org,揚子法言,KR3a0009,10 卷,"四庫全書 文淵閣版, V696.3, p269",2,李軌,,晉,注
skqs3.org,揚子法言,KR3a0009,10 卷,"四庫全書 文淵閣版, V696.3, p269",3,柳宗元,,唐,注
skqs3.org,揚子法言,KR3a0009,10 卷,"四庫全書 文淵閣版, V696.3, p269",4,宋咸,,宋,重添注
skqs3.org,揚子法言,KR3a0009,10 卷,"四庫全書 文淵閣版, V696.3, p269",5,吳秘,,宋,重添注
skqs3.org,揚子法言,KR3a0009,10 卷,"四庫全書 文淵閣版, V696.3, p269",6,司馬光,,宋,重添注
skqs3.org,潛夫論,KR3a0010,10 卷,"四庫全書 文淵閣版, V696.4, p355",1,王符,76 - 157,漢,撰
skqs3.org,申鑒,KR3a0011,2 卷,"四庫全書 文淵閣版, V696.5, p433",1,荀悅,148 - 209,漢,撰
skqs3.org,申鑒,KR3a0011,2 卷,"四庫全書 文淵閣版, V696.5, p433",2,黃省曾,,明,注
skqs3.org,中論,KR3a0012,2 卷,"四庫全書 文淵閣版, V696.6, p465",1,徐幹,170 - 217,漢,撰
skqs3.org,傳子,KR3a0013,1 卷,"四庫全書 文淵閣版, V696.7, p503",1,傳玄,217 - 278,晉,撰
skqs3.org,中說,KR3a0014,10 卷,"四庫全書 文淵閣版, V696.8, p521",1,王通,584 - 618,隋,撰
skqs3.org,中說,KR3a0014,10 卷,"四庫全書 文淵閣版, V696.8, p521",2,阮逸,,宋,注
skqs3.org,帝範,KR3a0016,4 卷,"四庫全書 文淵閣版, V696.9, p587",1,太宗,597 - 649,唐,撰
skqs3.org,續孟子,KR3a0017,2 卷,"四庫全書 文淵閣版, V696.10, p619",1,林慎思,,唐,撰
skqs3.org,伸蒙子,KR3a0018,3 卷,"四庫全書 文淵閣版, V696.11, p629",1,林慎思,,唐,撰
skqs3.org,素履子,KR3a0019,3 卷,"四庫全書 文淵閣版, V696.12, p645",1,張弧,,唐,撰
skqs3.org,家範,KR3a0020,10 卷,"四庫全書 文淵閣版, V696.13, p657",1,司馬光,1019 - 1086,宋,撰
skqs3.org,帝學,KR3a0021,8 卷,"四庫全書 文淵閣版, V696.14, p725",1,范祖禹,1041 - 1098,宋,撰
skqs3.org,儒志編,KR3a0022,1 卷,"四庫全書 文淵閣版, V696.15, p781",1,王開祖,,宋,撰
skqs3.org,太極圖說述解,KR3a0023,1 卷,"四庫全書 文淵閣版, V697.1, p1",1,曹端,1376 - 1434,明,撰
skqs3.org,西銘述解,KR3a0023,1 卷,"四庫全書 文淵閣版, V697.2, p15",1,曹端,1376 - 1434,明,撰
skqs3.org,通書述解,KR3a0025,2 卷,"四庫全書 文淵閣版, V697.3, p21",1,曹端,1376 - 1434,明,撰
skqs3.org,張子全書,KR3a0026,14 卷,"四庫全書 文淵閣版, V697.4, p77",1,張戴,1020 - 1077,宋,撰
skqs3.org,注解正蒙,KR3a0028,2 卷,"四庫全書 文淵閣版, V697.5, p335",1,李光地,1642 - 1718,清,撰
skqs3.org,正蒙初義,KR3a0029,17 卷,"四庫全書 文淵閣版, V697.6, p413",1,王植,,清,撰
skqs3.org,二程遺書,KR3a0030,25 卷,"四庫全書 文淵閣版, V698.1, p1",1,程顥,1032 - 1085,宋,撰
skqs3.org,二程遺書,KR3a0030,25 卷,"四庫全書 文淵閣版, V698.1, p1",2,程頤,,宋,撰
skqs3.org,二程遺書,KR3a0030,25 卷,"四庫全書 文淵閣版, V698.1, p1",3,朱熹,,宋,編
skqs3.org,二程外書,KR3a0031,12 卷,"四庫全書 文淵閣版, V698.2, p281",1,程顥,1032 - 1085,宋,撰
skqs3.org,二程外書,KR3a0031,12 卷,"四庫全書 文淵閣版, V698.2, p281",2,程頤,,宋,撰
skqs3.org,二程外書,KR3a0031,12 卷,"四庫全書 文淵閣版, V698.2, p281",3,朱熹,,宋,編
skqs3.org,二程粹言,KR3a0032,2 卷,"四庫全書 文淵閣版, V698.3, p355",1,楊時,1053 - 1135,宋,編
skqs3.org,公是第子記,KR3a0034,4 卷,"四庫全書 文淵閣版, V698.4, p439",1,劉敞,1019 - 1068,宋,撰
skqs3.org,節孝語錄,KR3a0035,1 卷,"四庫全書 文淵閣版, V698.5, p473",1,徐積,1028 - 1103,宋,撰
skqs3.org,節孝語錄,KR3a0035,1 卷,"四庫全書 文淵閣版, V698.5, p473",2,江端禮,,宋,編
skqs3.org,儒言,KR3a0036,1 卷,"四庫全書 文淵閣版, V698.6, p497",1,晁說之,,宋,撰
skqs3.org,童蒙訓,KR3a0037,3 卷,"四庫全書 文淵閣版, V698.7, p515",1,呂本中,,宋,撰
skqs3.org,省心雜言,KR3a0038,1 卷,"四庫全書 文淵閣版, V698.8, p545",1,李邦獻,,宋,撰
skqs3.org,上蔡語錄,KR3a0039,3 卷,"四庫全書 文淵閣版, V698.9, p565",1,謝良佐,1050 - 1103,宋,撰
skqs3.org,上蔡語錄,KR3a0039,3 卷,"四庫全書 文淵閣版, V698.9, p565",2,曾恬,,宋,錄
skqs3.org,上蔡語錄,KR3a0039,3 卷,"四庫全書 文淵閣版, V698.9, p565",3,胡安國,,宋,錄
skqs3.org,上蔡語錄,KR3a0039,3 卷,"四庫全書 文淵閣版, V698.9, p565",4,朱熹,,宋,刪定
skqs3.org,袁氏世範,KR3a0040,3 卷,"四庫全書 文淵閣版, V698.10, p595",1,袁采,,宋,撰
skqs3.org,延平答問,KR3a0041,1 卷,"四庫全書 文淵閣版, V698.11, p643",1,朱熹,1130 - 1200,宋,撰
skqs3.org,近思錄,KR3a0042,14 卷,"四庫全書 文淵閣版, V699.1, p1",1,朱熹,1130 - 1200,宋,編
skqs3.org,近思錄,KR3a0042,14 卷,"四庫全書 文淵閣版, V699.1, p1",2,呂祖謙,,宋,編
skqs3.org,近思錄,KR3a0042,14 卷,"四庫全書 文淵閣版, V699.1, p1",3,葉采,,宋,集解
skqs3.org,近思錄集註,KR3a0043,14 卷,"四庫全書 文淵閣版, V699.2, p127",1,茅星來,1678 - 1748,清,撰
skqs3.org,近思錄集註,KR3a0044,14 卷,"四庫全書 文淵閣版, V699.3, p357",1,江永,1681 - 1762,清,撰
skqs3.org,雜學辨,KR3a0045,1 卷,"四庫全書 文淵閣版, V699.4, p489",1,朱熹,1130 - 1200,宋,撰
skqs3.org,御定小學集駐,KR3a0046,6 卷,"四庫全書 文淵閣版, V699.5, p521",1,朱熹,1130 - 1200,宋,撰
skqs3.org,御定小學集駐,KR3a0046,6 卷,"四庫全書 文淵閣版, V699.5, p521",2,陳選,,明,集注
skqs3.org,朱子語類,KR3a0047,140 卷,"四庫全書 文淵閣版, V700.1, p1 - V702.1",1,黎靖德,fl. 1263 - 1270,宋,編
skqs3.org,戒子通錄,KR3a0048,8 卷,"四庫全書 文淵閣版, V703.1, p1",1,劉清之,,宋,撰
skqs3.org,知言,KR3a0049,6 卷,"四庫全書 文淵閣版, V703.2, p109",1,胡宏,,宋,撰
skqs3.org,明本釋,KR3a0050,3 卷,"四庫全書 文淵閣版, V703.3, p159",1,劉荀,,宋,撰
skqs3.org,少儀外傳,KR3a0051,2 卷,"四庫全書 文淵閣版, V703.4, p219",1,呂祖謙,1137 - 1181,宋,撰
skqs3.org,麗澤論說集錄,KR3a0052,10 卷,"四庫全書 文淵閣版, V703.5, p265",1,呂祖謙,1137 - 1181,宋,撰
skqs3.org,麗澤論說集錄,KR3a0052,10 卷,"四庫全書 文淵閣版, V703.5, p265",2,呂祖儉,,宋,蒐錄
skqs3.org,麗澤論說集錄,KR3a0052,10 卷,"四庫全書 文淵閣版, V703.5, p265",3,呂喬年,,宋,編
skqs3.org,曾子全書,KR3a0053,1 卷,"四庫全書 文淵閣版, V703.6, p457",1,王晫,1162 - 1237,宋,編
skqs3.org,子思子全書,KR3a0054,1 卷,"四庫全書 文淵閣版, V703.7, p487",1,王晫,1162 - 1237,宋,編
skqs3.org,邇言,KR3a0055,12 卷,"四庫全書 文淵閣版, V703.8, p509",1,劉炎,,宋,撰
skqs3.org,木鍾集,KR3a0056,11 卷,"四庫全書 文淵閣版, V703.9, p553",1,陳植,,宋,撰
skqs3.org,經濟文衡,KR3a0057,72 卷,"四庫全書 文淵閣版, V704.1, p1",1,朱熹,1130 - 1200,宋,撰
skqs3.org,經濟文衡,KR3a0057,72 卷,"四庫全書 文淵閣版, V704.1, p1",2,滕珙,,宋,編
skqs3.org,大學衍義,KR3a0058,43 卷,"四庫全書 文淵閣版, V704.2, p497",1,真德秀,1178 - 1235,宋,撰
skqs3.org,西山讀書記,KR3a0059,40 卷,"四庫全書 文淵閣版, V705.1, p1 - V706.1",1,真德秀,1178 - 1235,宋,撰
skqs3.org,心經,KR3a0060,1 卷,"四庫全書 文淵閣版, V706.2, p425",1,真德秀,1178 - 1235,宋,撰
skqs3.org,政經,KR3a0061,1 卷,"四庫全書 文淵閣版, V706.3, p441",1,真德秀,1178 - 1235,宋,撰
skqs3.org,項氏家說,KR3a0062,10 卷,"四庫全書 文淵閣版, V706.4, p471",1,項安世,1146 - 1208,宋,撰
skqs3.org,先聖大訓,KR3a0063,6 卷,"四庫全書 文淵閣版, V706.5, p585",1,楊簡,d. 1226,宋,撰
skqs3.org,黃氏日抄,KR3a0064,存94 卷,"四庫全書 文淵閣版, V707.1, p1 - V708.1",1,黃震,,宋,撰
skqs3.org,北溪字義,KR3a0065,2 卷,"四庫全書 文淵閣版, V709.1, p1",1,陳淳,1153 - 1217,宋,撰
skqs3.org,北溪字義,KR3a0065,2 卷,"四庫全書 文淵閣版, V709.1, p1",2,王雋,,宋,錄
skqs3.org,準齋雜說,KR3a0066,2 卷,"四庫全書 文淵閣版, V709.2, p63",1,吳如愚,1167 - 1244,宋,撰
skqs3.org,性理羣書句解,KR3a0067,23 卷,"四庫全書 文淵閣版, V709.3, p91",1,熊節,,宋,編
skqs3.org,性理羣書句解,KR3a0067,23 卷,"四庫全書 文淵閣版, V709.3, p91",2,熊剛大,,宋,注
skqs3.org,東宮備覽,KR3a0068,6 卷,"四庫全書 文淵閣版, V709.4, p291",1,陳模,,宋,撰
skqs3.org,孔子集語,KR3a0069,2 卷,"四庫全書 文淵閣版, V709.5, p319",1,薛據,fl. 1241 - 1260,宋,輯
skqs3.org,朱子讀書法,KR3a0070,4 卷,"四庫全書 文淵閣版, V709.6, p351",1,張洪,,宋,編
skqs3.org,朱子讀書法,KR3a0070,4 卷,"四庫全書 文淵閣版, V709.6, p351",2,齊𤇸,,宋,編
skqs3.org,家山圖書,KR3a0071,1 卷,"四庫全書 文淵閣版, V709.7, p421",1,闕名,,宋,撰
skqs3.org,讀書分年日程,KR3a0072,3 卷,"四庫全書 文淵閣版, V709.8, p457",1,程端禮,1271 - 1345,元,撰
skqs3.org,辨惑編,KR3a0073,4 卷,"四庫全書 文淵閣版, V709.9, p535",1,謝應芳,1296? - 1392?,元,撰
skqs3.org,治世龜鑑,KR3a0074,1 卷,"四庫全書 文淵閣版, V709.10, p595",1,蘇天爵,1294 - 1352,元,撰
skqs3.org,管窺外篇,KR3a0075,2 卷,"四庫全書 文淵閣版, V709.11, p617",1,史伯璿,,元,撰
skqs3.org,內訓,KR3a0076,1 卷,"四庫全書 文淵閣版, V709.12, p721",1,仁孝文皇后徐氏,1362 - 1407,明,撰
skqs3.org,理學類編,KR3a0077,8 卷,"四庫全書 文淵閣版, V709.13, p741",1,張九韶,,明,撰
skqs3.org,性理大全書,KR3a0078,70 卷,"四庫全書 文淵閣版, V710.1, p1 - V711.1",1,胡廣,,明,敕撰
skqs3.org,讀書錄,KR3a0079,11 卷,"四庫全書 文淵閣版, V711.2, p541",1,薛瑄,1389 - 1464,明,撰
skqs3.org,大學衍義補,KR3a0080,160 卷,"四庫全書 文淵閣版, V712.1, p1 - V713.1",1,丘濬,1419? - 1495,明,撰
skqs3.org,居業錄,KR3a0081,8 卷,"四庫全書 文淵閣版, V714.1, p1",1,胡居仁,1434 - 1484,明,撰
skqs3.org,楓山語錄,KR3a0082,1 卷,"四庫全書 文淵閣版, V714.2, p111",1,章懋,1436 - 1521,明,撰
skqs3.org,東溪日談錄,KR3a0083,18 卷,"四庫全書 文淵閣版, V714.3, p137",1,周琦,,明,撰
skqs3.org,因知記,KR3a0084,2 卷,"四庫全書 文淵閣版, V714.4, p275",1,羅欽訓,1465 - 1547,明,撰
skqs3.org,讀書劄記,KR3a0085,8 卷,"四庫全書 文淵閣版, V714.5, p373",1,徐問,,明,撰
skqs3.org,士翼,KR3a0086,3 卷,"四庫全書 文淵閣版, V714.6, p451",1,崔銑,1478 - 1541,明,撰
skqs3.org,涇野子內篇,KR3a0087,27 卷,"四庫全書 文淵閣版, V714.7, p521",1,呂柟,1479 - 1542,明,撰
skqs3.org,周子抄釋,KR3a0089,2 卷,"四庫全書 文淵閣版, V715.1, p1",1,呂柟,1479 - 1542,明,撰
skqs3.org,張子抄釋,KR3a0090,6 卷,"四庫全書 文淵閣版, V715.2, p31",1,呂柟,1479 - 1542,明,撰
skqs3.org,二程子抄釋,KR3a0091,10 卷,"四庫全書 文淵閣版, V715.3, p107",1,呂柟,1479 - 1542,明,撰
skqs3.org,朱子抄釋,KR3a0092,2 卷,"四庫全書 文淵閣版, V715.4, p251",1,呂柟,1479 - 1542,明,撰
skqs3.org,中庸衍義,KR3a0093,17 卷,"四庫全書 文淵閣版, V715.5, p281",1,夏良勝,,明,撰
skqs3.org,格物通,KR3a0094,100 卷,"四庫全書 文淵閣版, V716.1, p1",1,湛若水,1466 - 1560,明,撰
skqs3.org,世緯,KR3a0095,2 卷,"四庫全書 文淵閣版, V717.1, p1",1,袁衮,1502 - 1547,明,撰
skqs3.org,呻吟語摘,KR3a0096,2 卷,"四庫全書 文淵閣版, V717.2, p27",1,呂坤,1536 - 1618,明,撰
skqs3.org,劉子遺書,KR3a0097,4 卷,"四庫全書 文淵閣版, V717.3, p99",1,劉宗周,1578 - 1645,明,撰
skqs3.org,人譜,KR3a0098,1 卷,"四庫全書 文淵閣版, V717.4, p175",1,劉宗周,1578 - 1645,明,撰
skqs3.org,榕壇問業,KR3a0099,18 卷,"四庫全書 文淵閣版, V717.5, p271",1,黃道周,1585 - 1646,明,撰
skqs3.org,溫氏母訓,KR3a0100,1 卷,"四庫全書 文淵閣版, V717.6, p521",1,溫璜,1585 - 1645,明,述
skqs3.org,御定資政要覽,KR3a0101,3 卷,"四庫全書 文淵閣版, V717.7, p531",1,世祖,1638 - 1661,清,撰
skqs3.org,御定資政要覽,KR3a0101,3 卷,"四庫全書 文淵閣版, V717.7, p531",2,呂宮,,清,纂
skqs3.org,御定資政要覽,KR3a0101,3 卷,"四庫全書 文淵閣版, V717.7, p531",3,蔣赫德,,清,撰
skqs3.org,御定資政要覽,KR3a0101,3 卷,"四庫全書 文淵閣版, V717.7, p531",4,傳以漸,,清,撰
skqs3.org,聖論廣訓,KR3a0102,1 卷,"四庫全書 文淵閣版, V717.8, p589",1,聖祖,1654 - 1722,清,頒諭
skqs3.org,聖論廣訓,KR3a0102,1 卷,"四庫全書 文淵閣版, V717.8, p589",2,世宗胤禛,,清,繹譯
skqs3.org,聖祖仁皇帝庭訓格言,KR3a0103,1 卷,"四庫全書 文淵閣版, V717.9, p613",1,世宗胤禛,1678 - 1735,清,纂
skqs3.org,日知薈說,KR3a0104,4 卷,"四庫全書 文淵閣版, V717.10, p663",1,高宗弘曆,1711 - 1799,清,撰
skqs3.org,御定孝經衍義,KR3a0105,100 卷,"四庫全書 文淵閣版, V718.1, p1 - V719.1",1,葉方藹,1629 - 1682,清,監修
